quarter,districtoccur,psa,race,gender,age_range,n_stopped,n_searched,n_arrested,n_contraband,n_frisked,n_intruded,quarter_dt,quarter_str,q_str,year
2018-01-01,09,1,white,Male,35-44,36,0,0,0,0,0,2018-01-01,2018-Q1,Q1,2018
2018-01-01,09,1,white,Female,65+,5,0,0,0,0,0,2018-01-01,2018-Q1,Q1,2018
2018-01-01,09,1,black,Male,55-64,19,0,0,0,0,0,2018-01-01,2018-Q1,Q1,2018
2018-01-01,09,1,white,Male,<25,22,0,0,0,0,0,2018-01-01,2018-Q1,Q1,2018
2018-01-01,09,1,black,Female,65+,4,0,0,0,0,0,2018-01-01,2018-Q1,Q1,2018
2018-01-01,09,1,black,Male,65+,11,0,0,0,0,0,2018-01-01,2018-Q1,Q1,2018
2018-01-01,09,1,asian,Male,45-54,5,0,0,0,0,0,2018-01-01,2018-Q1,Q1,2018
2018-04-01,09,1,other_race,Male,55-64,3,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,asian,Male,35-44,9,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,asian,Male,<25,2,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,black,Male,45-54,27,1,1,1,1,1,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,latino,Female,25-34,1,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,white,Male,55-64,27,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,asian,Male,55-64,1,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,asian,Female,45-54,1,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,asian,Male,25-34,2,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,black,Male,25-34,44,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,latino,Male,55-64,2,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,asian,Female,25-34,2,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,latino,Male,<25,2,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,other_race,Male,35-44,2,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,other_race,Female,25-34,1,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,latino,Female,35-44,2,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,latino,Male,45-54,2,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,black,Female,25-34,29,0,0,0,1,1,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,latino,Male,25-34,7,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,white,Female,45-54,8,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,white,Male,35-44,34,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,latino,Female,<25,3,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,latino,Male,65+,1,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,asian,Female,<25,1,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,black,Male,65+,8,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,other_race,Female,55-64,2,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,white,Female,<25,8,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,black,Female,55-64,3,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,other_race,Male,45-54,2,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,latino,Male,35-44,4,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,other_race,Male,65+,1,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,black,Male,55-64,17,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,black,Male,<25,16,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,white,Male,<25,9,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,asian,Male,45-54,6,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,white,Female,35-44,11,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,asian,Male,65+,1,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,other_race,Male,25-34,3,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,black,Female,<25,13,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,white,Male,25-34,36,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,white,Female,55-64,4,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,white,Male,45-54,29,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,white,Male,65+,13,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,black,Male,35-44,27,1,1,0,0,1,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,white,Female,25-34,16,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,black,Female,35-44,10,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,other_race,Female,35-44,2,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,black,Female,45-54,12,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-04-01,09,1,white,Female,65+,4,0,0,0,0,0,2018-04-01,2018-Q2,Q2,2018
2018-07-01,09,1,other_race,Male,35-44,1,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,latino,Female,25-34,1,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,latino,Male,65+,1,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,white,Female,55-64,4,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,asian,Male,35-44,7,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,black,Male,55-64,11,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,black,Male,35-44,31,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,other_race,Male,25-34,3,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,other_race,Female,35-44,1,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,white,Female,<25,4,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,latino,Male,45-54,3,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,black,Female,25-34,11,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,black,Female,35-44,10,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,latino,Male,35-44,5,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,black,Male,45-54,27,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,asian,Female,45-54,1,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,white,Male,<25,5,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,latino,Male,25-34,5,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,white,Male,25-34,19,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,asian,Female,35-44,1,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,other_race,Male,45-54,3,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,white,Female,45-54,8,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,white,Female,25-34,7,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,white,Male,45-54,23,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,black,Female,<25,8,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,latino,Male,<25,2,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,asian,Male,45-54,2,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,asian,Male,25-34,3,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,white,Male,55-64,24,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,white,Male,65+,4,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,black,Female,45-54,4,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,asian,Male,<25,3,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,black,Male,<25,22,0,0,0,1,1,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,white,Female,65+,3,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,black,Female,55-64,5,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,black,Male,25-34,31,1,2,0,0,1,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,black,Male,65+,8,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,other_race,Male,65+,1,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,latino,Male,55-64,2,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,asian,Male,65+,1,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,asian,Female,<25,1,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,white,Male,35-44,27,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,other_race,Male,55-64,1,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,asian,Male,55-64,4,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-07-01,09,1,white,Female,35-44,11,0,0,0,0,0,2018-07-01,2018-Q3,Q3,2018
2018-10-01,09,1,black,Male,65+,6,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,other_race,Male,55-64,2,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,black,Male,<25,21,1,0,0,1,2,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,white,Male,25-34,34,0,0,0,1,1,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,latino,Male,45-54,2,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,white,Female,<25,14,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,black,Male,55-64,11,1,1,0,1,1,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,latino,Male,25-34,10,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,other_race,Female,25-34,1,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,latino,Male,35-44,2,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,black,Male,25-34,38,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,white,Male,45-54,15,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,other_race,Male,<25,1,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,black,Female,25-34,22,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,black,Male,35-44,25,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,asian,Male,45-54,3,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,black,Female,35-44,11,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,white,Male,35-44,14,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,white,Female,25-34,24,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,latino,Male,55-64,2,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,latino,Female,45-54,3,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,asian,Male,55-64,4,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,white,Male,<25,8,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,asian,Male,25-34,7,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,asian,Female,25-34,1,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,other_race,Male,25-34,5,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,latino,Female,35-44,1,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,black,Female,65+,1,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,white,Female,45-54,8,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,other_race,Female,45-54,1,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,other_race,Male,45-54,2,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,white,Male,65+,13,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,other_race,Male,35-44,5,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,black,Female,55-64,8,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,asian,Female,45-54,1,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,black,Female,45-54,8,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,asian,Male,<25,1,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,white,Female,35-44,9,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,white,Female,65+,3,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,asian,Male,35-44,3,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,black,Female,<25,10,0,0,0,1,1,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,latino,Female,25-34,1,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,white,Female,55-64,5,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,white,Male,55-64,22,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2018-10-01,09,1,black,Male,45-54,25,0,0,0,0,0,2018-10-01,2018-Q4,Q4,2018
2019-01-01,09,1,other_race,Male,45-54,5,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,latino,Female,<25,1,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,white,Female,<25,6,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,white,Female,35-44,6,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,black,Female,45-54,9,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,asian,Male,45-54,6,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,black,Female,35-44,8,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,black,Female,25-34,21,0,0,1,1,1,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,white,Male,65+,9,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,other_race,Female,35-44,1,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,black,Female,55-64,5,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,asian,Male,55-64,1,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,other_race,Male,35-44,1,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,black,Male,25-34,36,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,white,Male,45-54,20,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,latino,Male,35-44,4,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,other_race,Male,25-34,6,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,latino,Female,35-44,1,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,white,Female,25-34,20,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,white,Male,35-44,32,1,0,0,0,1,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,asian,Female,<25,1,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,black,Male,65+,7,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,black,Female,<25,10,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,black,Female,65+,1,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,black,Male,55-64,12,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,white,Female,45-54,5,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,asian,Female,25-34,1,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,latino,Male,25-34,7,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,black,Male,<25,14,1,0,0,0,1,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,white,Male,<25,11,1,0,1,1,1,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,black,Male,35-44,27,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,white,Female,55-64,5,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,black,Male,45-54,22,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,asian,Male,25-34,3,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,white,Male,25-34,45,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,white,Male,55-64,15,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,other_race,Male,<25,1,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,asian,Male,35-44,6,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,latino,Male,45-54,2,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-01-01,09,1,latino,Male,<25,4,0,0,0,0,0,2019-01-01,2019-Q1,Q1,2019
2019-04-01,09,1,black,Male,55-64,13,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,latino,Female,<25,1,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,white,Female,65+,4,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,black,Female,65+,1,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,latino,Male,45-54,1,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,black,Male,45-54,22,0,0,1,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,other_race,Male,55-64,1,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,asian,Female,<25,1,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,white,Male,45-54,15,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,black,Female,55-64,3,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,white,Male,55-64,9,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,asian,Male,25-34,7,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,black,Female,<25,6,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,asian,Male,45-54,1,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,black,Female,45-54,5,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,other_race,Female,55-64,1,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,black,Male,25-34,31,1,0,0,1,1,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,latino,Male,25-34,4,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,asian,Male,55-64,2,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,white,Female,25-34,10,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,other_race,Male,25-34,1,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,latino,Male,35-44,3,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,white,Female,55-64,3,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,white,Female,45-54,4,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,latino,Male,65+,1,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,white,Male,65+,6,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,asian,Male,35-44,1,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,black,Male,35-44,29,0,0,1,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,white,Male,25-34,27,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,white,Female,<25,3,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,latino,Female,45-54,1,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,asian,Male,<25,1,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,other_race,Male,45-54,2,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,asian,Female,35-44,1,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,white,Male,<25,4,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,white,Female,35-44,4,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,black,Male,65+,3,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,white,Male,35-44,11,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,black,Female,25-34,18,1,1,0,0,1,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,latino,Male,<25,2,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,black,Male,<25,16,1,0,0,0,1,2019-04-01,2019-Q2,Q2,2019
2019-04-01,09,1,black,Female,35-44,12,0,0,0,0,0,2019-04-01,2019-Q2,Q2,2019
2019-07-01,09,1,white,Male,25-34,27,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,black,Female,65+,1,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,other_race,Male,45-54,1,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,black,Male,25-34,36,1,0,0,0,1,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,asian,Female,55-64,1,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,white,Male,55-64,14,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,latino,Female,<25,1,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,latino,Male,45-54,3,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,asian,Male,65+,2,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,black,Female,45-54,11,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,asian,Male,25-34,5,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,white,Female,65+,3,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,black,Male,35-44,23,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,black,Male,45-54,14,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,other_race,Male,35-44,2,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,white,Male,65+,5,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,black,Male,65+,2,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,white,Female,45-54,4,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,black,Female,35-44,8,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,latino,Male,25-34,3,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,black,Male,<25,16,1,1,0,0,1,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,asian,Male,35-44,4,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,asian,Male,45-54,6,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,white,Male,<25,10,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,latino,Male,55-64,2,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,latino,Male,35-44,3,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,black,Male,55-64,8,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,black,Female,55-64,5,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,white,Male,35-44,18,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,asian,Female,45-54,1,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,white,Female,25-34,4,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,white,Female,55-64,1,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,black,Female,<25,7,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
